PosX,PosY,PosZ,Q1,Q2,Q3,Q4,
14.02, 1.77, 22.27,-0.07562, 0.73229, -0.15380, -0.65907,
14.02, 1.77, 22.27,-0.06899, 0.73472, -0.15467, -0.65689,
14.02, 1.77, 22.27,-0.07542, 0.72312, -0.15471, -0.66893,
14.03, 1.77, 22.28,-0.08288, 0.70840, -0.15235, -0.68417,
14.02, 1.76, 22.28,-0.12220, 0.69845, -0.15389, -0.68815,
14.02, 1.77, 22.29,-0.11710, 0.69919, -0.15217, -0.68866,
14.02, 1.77, 22.29,-0.11313, 0.70474, -0.15189, -0.68372,
14.03, 1.78, 22.29,-0.07577, 0.72178, -0.11720, -0.67791,
14.03, 1.78, 22.30,-0.09228, 0.70859, -0.12665, -0.68801,
14.03, 1.78, 22.29,-0.06934, 0.73282, -0.11086, -0.66774,
14.03, 1.78, 22.29,-0.08237, 0.72891, -0.11663, -0.66956,
14.03, 1.78, 22.30,-0.08767, 0.72686, -0.11643, -0.67114,
14.02, 1.78, 22.31,-0.08897, 0.70510, -0.10885, -0.69503,
14.02, 1.77, 22.30,-0.09514, 0.70352, -0.12518, -0.69306,
14.02, 1.78, 22.30,-0.08968, 0.71138, -0.11976, -0.68670,
14.04, 1.79, 22.24,0.00168, 0.85389, -0.10734, -0.50926,
14.05, 1.79, 22.24,-0.02695, 0.85047, -0.10422, -0.51489,
14.03, 1.79, 22.27,-0.05102, 0.81349, -0.08316, -0.57334,
14.03, 1.79, 22.29,-0.06021, 0.77646, -0.09158, -0.62056,
14.02, 1.78, 22.30,-0.07655, 0.73833, -0.09414, -0.66344,
14.02, 1.78, 22.30,-0.07137, 0.74057, -0.08919, -0.66220,
14.01, 1.78, 22.31,-0.07904, 0.70896, -0.09927, -0.69374,
14.00, 1.77, 22.33,-0.08767, 0.64443, -0.11228, -0.75128,
14.00, 1.77, 22.34,-0.09673, 0.61067, -0.11296, -0.77779,
14.00, 1.77, 22.34,-0.09773, 0.60770, -0.11051, -0.78034,
14.00, 1.77, 22.34,-0.09646, 0.61859, -0.11309, -0.77153,
14.02, 1.77, 22.28,-0.06963, 0.78410, -0.12607, -0.60369,
14.02, 1.77, 22.28,-0.07951, 0.78037, -0.13196, -0.60605,
14.02, 1.77, 22.28,-0.08302, 0.78005, -0.13821, -0.60458,
14.02, 1.77, 22.29,-0.09134, 0.77005, -0.14411, -0.61475,
14.02, 1.77, 22.30,-0.09074, 0.76104, -0.13829, -0.62726,
14.01, 1.76, 22.30,-0.10282, 0.75055, -0.14141, -0.63726,
14.01, 1.76, 22.31,-0.11084, 0.72862, -0.14329, -0.66053,
14.00, 1.76, 22.32,-0.11757, 0.71757, -0.14840, -0.67026,
14.00, 1.76, 22.32,-0.11655, 0.71458, -0.14339, -0.67471,
14.00, 1.76, 22.32,-0.11436, 0.71399, -0.13938, -0.67655,
14.00, 1.76, 22.32,-0.11416, 0.71460, -0.13998, -0.67581,
14.01, 1.76, 22.32,-0.11176, 0.71622, -0.14058, -0.67437,
14.01, 1.76, 22.32,-0.11353, 0.71670, -0.13828, -0.67404,
14.02, 1.76, 22.32,-0.11346, 0.71858, -0.13805, -0.67209,
14.02, 1.76, 22.32,-0.11323, 0.71817, -0.13858, -0.67247,
14.02, 1.76, 22.32,-0.11054, 0.72016, -0.13472, -0.67156,
14.02, 1.79, 22.32,-0.04249, 0.73447, -0.06098, -0.67456,
14.02, 1.79, 22.31,-0.03595, 0.74037, -0.05781, -0.66874,
14.03, 1.80, 22.27,-0.01722, 0.74264, -0.04854, -0.66771,
14.02, 1.77, 22.18,-0.06727, 0.72863, -0.11737, -0.67141,
14.02, 1.79, 22.24,-0.09704, 0.45769, -0.06330, -0.88153,
14.15, 1.79, 22.35,-0.08126, -0.27537, -0.01110, -0.95783,
14.28, 1.76, 22.48,-0.15567, -0.39729, 0.03072, -0.90387,
14.38, 1.75, 22.61,-0.17910, -0.40725, 0.05579, -0.89384,
14.42, 1.72, 22.84,-0.19739, -0.43088, 0.02796, -0.88011,
14.48, 1.74, 23.07,-0.19665, -0.51310, 0.03334, -0.83483,
14.65, 1.73, 23.20,-0.16499, -0.66922, 0.04734, -0.72297,
14.90, 1.72, 23.27,-0.12471, -0.79725, 0.09879, -0.58231,
15.07, 1.74, 23.33,0.11193, 0.90952, -0.09976, 0.38767,
15.21, 1.74, 23.41,0.12059, 0.95605, -0.11132, 0.24295,
15.28, 1.73, 23.43,0.13091, 0.97485, -0.13385, 0.12089,
15.22, 1.75, 23.41,0.02788, 0.99183, -0.10968, 0.05894,
15.00, 1.77, 23.36,-0.01484, 0.97786, -0.08383, -0.19114,
14.71, 1.76, 23.23,-0.04319, 0.96022, -0.09249, -0.25991,
14.51, 1.75, 23.10,-0.03552, 0.87012, -0.12653, -0.47500,
14.39, 1.76, 22.85,-0.02501, 0.83119, -0.12722, -0.54065,
14.25, 1.78, 22.72,-0.07239, 0.80216, -0.06788, -0.58881,
14.04, 1.77, 22.59,-0.06733, 0.78428, -0.04840, -0.61484,
13.90, 1.79, 22.44,-0.05641, 0.76890, -0.05043, -0.63487,
13.83, 1.78, 22.24,-0.03491, 0.70711, -0.08358, -0.70127,
13.83, 1.78, 22.15,-0.08315, 0.64160, -0.10656, -0.75503,
13.84, 1.79, 22.14,-0.04598, 0.61143, -0.08285, -0.78561,
13.85, 1.80, 22.14,-0.03435, 0.65437, -0.07909, -0.75125,
13.86, 1.81, 22.16,-0.00111, 0.64113, -0.03825, -0.76648,
13.90, 1.86, 22.18,0.18017, 0.62138, 0.14994, -0.74762,
13.89, 1.84, 22.18,0.10936, 0.62637, 0.11118, -0.76377,
13.79, 1.79, 22.17,-0.04413, 0.66911, -0.08661, -0.73678,
13.77, 1.77, 22.17,-0.09369, 0.70530, -0.11546, -0.69314,
13.79, 1.79, 22.18,-0.05430, 0.69847, -0.06915, -0.71022,
13.80, 1.79, 22.21,-0.08411, 0.65151, -0.04604, -0.75255,
13.81, 1.79, 22.22,-0.10435, 0.62800, -0.04932, -0.76961,
13.82, 1.78, 22.21,-0.10375, 0.60899, -0.07219, -0.78304,
13.80, 1.74, 22.18,-0.13779, 0.61923, -0.22458, -0.73968,
13.78, 1.74, 22.16,-0.14333, 0.67007, -0.22263, -0.69347,
13.79, 1.75, 22.17,-0.12202, 0.65810, -0.15746, -0.72610,
13.81, 1.79, 22.17,-0.05248, 0.69859, -0.08589, -0.70841,
13.81, 1.79, 22.18,-0.04370, 0.70670, -0.06177, -0.70346,
13.80, 1.78, 22.18,-0.07988, 0.71720, -0.10697, -0.68396,
13.80, 1.77, 22.18,-0.09494, 0.71927, -0.11776, -0.67806,
13.79, 1.76, 22.18,-0.12786, 0.71858, -0.16274, -0.66393,
13.79, 1.76, 22.18,-0.12366, 0.70653, -0.14675, -0.68116,
13.79, 1.76, 22.19,-0.12685, 0.68969, -0.14715, -0.69755,
13.80, 1.77, 22.19,-0.11746, 0.70442, -0.13002, -0.68782,
13.79, 1.76, 22.20,-0.12445, 0.68438, -0.13482, -0.70567,
13.79, 1.76, 22.19,-0.12465, 0.70387, -0.13379, -0.68639,
13.78, 1.76, 22.19,-0.12640, 0.70498, -0.12920, -0.68581,
13.79, 1.78, 22.19,-0.07372, 0.71247, -0.09117, -0.69184,
13.80, 1.79, 22.20,-0.03829, 0.70644, -0.06292, -0.70393,
13.80, 1.79, 22.19,-0.03754, 0.70866, -0.07642, -0.70040,
13.82, 1.79, 22.17,-0.03355, 0.74432, -0.10840, -0.65811,
13.82, 1.77, 22.17,-0.10460, 0.73048, -0.13454, -0.66133,
13.82, 1.76, 22.17,-0.10494, 0.72309, -0.15328, -0.66531,
13.82, 1.77, 22.17,-0.10373, 0.72094, -0.14651, -0.66935,
13.82, 1.76, 22.18,-0.12618, 0.70816, -0.15456, -0.67728,
13.82, 1.77, 22.18,-0.11738, 0.71654, -0.14797, -0.67149,
13.82, 1.77, 22.19,-0.10653, 0.70433, -0.13725, -0.68828,
13.81, 1.78, 22.21,-0.09715, 0.69301, -0.09490, -0.70803,
13.80, 1.78, 22.22,-0.10489, 0.66434, -0.05729, -0.73781,
13.79, 1.77, 22.18,-0.10577, 0.69738, -0.11935, -0.69874,
13.80, 1.78, 22.18,-0.07426, 0.71748, -0.09580, -0.68595,
13.79, 1.78, 22.19,-0.09349, 0.69993, -0.10832, -0.69973,
13.79, 1.77, 22.20,-0.10018, 0.70115, -0.11462, -0.69657,
13.79, 1.77, 22.20,-0.09607, 0.70349, -0.11411, -0.69488,
13.79, 1.77, 22.19,-0.09387, 0.71385, -0.11345, -0.68464,
13.79, 1.77, 22.19,-0.11348, 0.70932, -0.12960, -0.68352,
13.80, 1.76, 22.19,-0.11854, 0.70137, -0.13668, -0.68946,
13.80, 1.76, 22.19,-0.12313, 0.69649, -0.13915, -0.69309,
13.80, 1.77, 22.19,-0.10772, 0.69990, -0.12763, -0.69444,
13.80, 1.78, 22.18,-0.06104, 0.72734, -0.10215, -0.67588,
13.79, 1.76, 22.16,-0.07783, 0.75680, -0.17470, -0.62505,
13.80, 1.76, 22.15,-0.06369, 0.78668, -0.15246, -0.59484,
13.82, 1.81, 22.18,0.02039, 0.76189, -0.03087, -0.64664,
13.82, 1.79, 22.20,-0.04250, 0.74096, -0.08229, -0.66513,
13.78, 1.75, 22.20,-0.11278, 0.73170, -0.14840, -0.65564,
13.77, 1.75, 22.20,-0.12296, 0.73001, -0.15588, -0.65397,
13.77, 1.75, 22.21,-0.13167, 0.71917, -0.15186, -0.66513,
13.78, 1.76, 22.21,-0.10768, 0.72140, -0.12344, -0.67287,
13.79, 1.77, 22.22,-0.08679, 0.71616, -0.10334, -0.68476,
13.80, 1.78, 22.22,-0.07268, 0.70961, -0.08698, -0.69542,
13.80, 1.78, 22.22,-0.05168, 0.68843, -0.07938, -0.71909,
13.80, 1.79, 22.22,-0.03761, 0.69753, -0.06763, -0.71237,
13.80, 1.79, 22.22,-0.04490, 0.69168, -0.06564, -0.71781,
13.80, 1.79, 22.22,-0.03636, 0.69293, -0.07260, -0.71642,
13.82, 1.77, 22.18,-0.03417, 0.80458, -0.14547, -0.57473,
13.81, 1.77, 22.19,-0.07282, 0.76896, -0.13071, -0.62154,
13.81, 1.77, 22.20,-0.08250, 0.74213, -0.11890, -0.65445,
13.81, 1.77, 22.21,-0.08390, 0.72749, -0.11447, -0.67128,
13.80, 1.77, 22.22,-0.09220, 0.71294, -0.11425, -0.68568,
13.80, 1.77, 22.22,-0.08824, 0.70930, -0.11280, -0.69021,
13.80, 1.79, 22.22,-0.05106, 0.69984, -0.06004, -0.70994,
13.79, 1.78, 22.22,-0.06796, 0.70446, -0.09046, -0.70067,
13.78, 1.78, 22.22,-0.03338, 0.71080, -0.06868, -0.69923,
13.77, 1.76, 22.22,-0.08544, 0.71599, -0.11636, -0.68302,
13.76, 1.75, 22.20,-0.09119, 0.73374, -0.13115, -0.66039,
13.77, 1.73, 22.18,-0.14052, 0.72349, -0.17592, -0.65258,
13.76, 1.76, 22.17,-0.09733, 0.71673, -0.12352, -0.67939,
13.81, 1.76, 22.29,-0.12572, 0.26224, -0.06015, -0.95488,
14.04, 1.76, 22.44,-0.14504, -0.16344, 0.01507, -0.97572,
14.27, 1.73, 22.65,-0.20645, -0.35672, 0.05251, -0.90960,
14.41, 1.72, 22.87,-0.18735, -0.44248, 0.06362, -0.87468,
14.55, 1.73, 23.10,-0.17494, -0.54050, 0.07772, -0.81928,
14.75, 1.73, 23.22,-0.13500, -0.70036, 0.10456, -0.69306,
14.99, 1.73, 23.26,-0.10847, -0.80009, 0.18193, -0.56124,
15.20, 1.72, 23.28,0.09749, 0.90712, -0.19071, 0.36229,
15.39, 1.73, 23.22,0.06869, 0.94835, -0.21973, 0.21824,
15.49, 1.71, 22.97,0.01538, 0.96941, -0.21877, 0.11023,
15.58, 1.75, 22.70,0.04119, 0.96654, -0.18610, 0.17164,
15.69, 1.72, 22.40,0.05300, 0.96452, -0.18082, 0.18490,
15.76, 1.75, 22.09,0.08095, 0.94051, -0.19384, 0.26704,
15.81, 1.70, 21.80,-0.17122, -0.81298, 0.24089, -0.50171,
15.91, 1.72, 21.66,-0.23916, -0.65884, 0.16975, -0.69276,
16.11, 1.71, 21.65,-0.27172, -0.58343, 0.10755, -0.75777,
16.27, 1.72, 21.68,-0.26685, -0.40830, 0.03747, -0.87217,
16.47, 1.73, 21.74,-0.23164, -0.17000, -0.04454, -0.95680,
16.57, 1.74, 21.87,-0.16670, 0.02271, -0.07117, -0.98317,
16.58, 1.75, 22.13,-0.10974, 0.04390, -0.09096, -0.98882,
16.58, 1.76, 22.40,-0.09812, 0.03136, -0.06032, -0.99285,
16.60, 1.75, 22.73,-0.07716, 0.11613, -0.06322, -0.98821,
16.58, 1.77, 23.03,-0.09677, 0.22361, -0.04599, -0.96877,
16.48, 1.76, 23.33,-0.06436, 0.30204, -0.07152, -0.94843,
16.36, 1.77, 23.60,-0.07483, 0.35298, -0.06440, -0.93041,
16.21, 1.76, 23.89,-0.08900, 0.41982, -0.04415, -0.90215,
15.97, 1.75, 24.10,-0.07369, 0.40948, -0.07358, -0.90635,
15.71, 1.77, 24.32,-0.06566, 0.12856, -0.07528, -0.98666,
15.54, 1.75, 24.53,-0.09707, 0.01307, -0.06944, -0.99277,
15.31, 1.76, 24.70,-0.08215, 0.36999, -0.07413, -0.92242,
15.16, 1.78, 24.59,-0.06109, 0.86696, -0.05349, -0.49171,
15.05, 1.77, 24.59,-0.06341, 0.84688, -0.08937, -0.52036,
14.95, 1.74, 24.50,-0.07796, 0.83896, -0.14669, -0.51821,
14.77, 1.73, 24.44,-0.09288, 0.84400, -0.18417, -0.49509,
14.51, 1.74, 24.41,-0.08597, 0.87506, -0.17633, -0.44248,
14.31, 1.75, 24.28,-0.06300, 0.91983, -0.18518, -0.34009,
14.09, 1.74, 24.03,-0.01280, 0.87907, -0.19532, -0.43465,
13.89, 1.76, 23.86,-0.00958, 0.84080, -0.17148, -0.51338,
13.65, 1.75, 23.72,-0.01721, 0.81279, -0.12864, -0.56792,
13.51, 1.79, 23.63,-0.04646, 0.73500, -0.09120, -0.67030,
13.57, 1.80, 23.72,-0.06094, 0.22099, -0.01439, -0.97326,
13.81, 1.78, 23.84,-0.06713, -0.18437, 0.03320, -0.98000,
14.07, 1.77, 24.00,-0.07528, -0.33148, 0.03705, -0.93972,
14.21, 1.77, 24.23,-0.10865, -0.26749, -0.00897, -0.95737,
14.31, 1.78, 24.51,-0.10632, -0.03211, -0.02931, -0.99338,
14.48, 1.75, 24.79,-0.08566, 0.12512, -0.00474, -0.98842,
14.55, 1.78, 25.09,-0.10360, 0.23200, -0.02898, -0.96675,
14.39, 1.75, 25.41,-0.06782, 0.29697, -0.08156, -0.94898,
14.24, 1.78, 25.66,-0.08031, 0.31560, -0.08128, -0.94199,
14.07, 1.75, 25.96,-0.07905, 0.31960, -0.07464, -0.94129,
13.84, 1.76, 26.21,-0.10295, 0.26750, -0.10696, -0.95205,
13.57, 1.73, 26.43,-0.12107, 0.14598, -0.11730, -0.97482,
13.62, 1.79, 26.51,-0.08357, -0.26970, 0.02529, -0.95898,
13.85, 1.79, 26.21,0.01205, -0.83643, 0.08156, -0.54184,
14.05, 1.77, 25.97,0.03699, 0.87859, -0.11710, 0.46152,
14.30, 1.74, 25.79,0.07593, 0.86721, -0.10860, 0.47999,
14.60, 1.77, 25.68,-0.05029, -0.67593, 0.10541, -0.72765,
14.91, 1.74, 25.53,-0.05268, -0.61501, 0.07519, -0.78316,
15.24, 1.77, 25.56,-0.07693, -0.49298, 0.01249, -0.86654,
15.57, 1.75, 25.76,-0.10853, -0.43310, -0.02973, -0.89429,
15.87, 1.75, 25.96,-0.09129, -0.43626, -0.02135, -0.89493,
16.19, 1.77, 26.15,-0.06438, -0.51831, 0.02527, -0.85239,
16.41, 1.75, 26.40,-0.05780, -0.62761, 0.01137, -0.77629,
16.65, 1.77, 26.55,-0.05715, -0.70725, 0.04583, -0.70316,
16.97, 1.73, 26.57,-0.05282, -0.73664, 0.05825, -0.67170,
17.28, 1.76, 26.59,-0.06796, -0.75020, 0.05596, -0.65532,
17.61, 1.73, 26.66,-0.10633, -0.79842, 0.07618, -0.58772,
17.88, 1.74, 26.63,0.08890, 0.85897, -0.11081, 0.49193,
18.12, 1.72, 26.50,0.07130, 0.92186, -0.12330, 0.36039,
18.29, 1.74, 26.37,0.04215, 0.97453, -0.11623, 0.18711,
18.42, 1.74, 26.22,0.03337, 0.98347, -0.15174, -0.09301,
18.40, 1.73, 26.06,-0.02621, 0.91763, -0.15557, -0.36479,
18.25, 1.72, 25.88,-0.08399, 0.85480, -0.15548, -0.48794,
18.09, 1.73, 25.75,-0.10571, 0.80258, -0.13747, -0.57078,
17.88, 1.72, 25.59,-0.11197, 0.75560, -0.15246, -0.62713,
17.65, 1.74, 25.51,-0.10541, 0.75097, -0.13226, -0.63831,
17.36, 1.72, 25.50,-0.08448, 0.84326, -0.12610, -0.51564,
17.14, 1.75, 25.44,-0.04218, 0.94950, -0.14148, -0.27686,
16.97, 1.73, 25.25,0.02621, 0.98365, -0.14054, -0.10949,
16.90, 1.76, 25.07,0.08442, 0.98144, -0.08695, 0.14860,
16.79, 1.75, 24.85,0.05924, 0.94859, -0.10032, 0.29430,
16.81, 1.74, 24.64,0.07392, 0.95020, -0.19433, 0.23214,
16.99, 1.74, 24.50,0.07848, 0.96370, -0.16739, 0.19263,
17.16, 1.75, 24.40,0.08924, 0.95640, -0.15511, 0.23083,
17.32, 1.72, 24.24,0.04407, 0.96382, -0.15041, 0.21563,
17.46, 1.76, 24.14,0.03256, 0.97957, -0.10678, 0.16730,
17.63, 1.76, 24.10,0.05705, 0.99149, -0.11613, 0.01409,
17.75, 1.75, 24.09,0.01543, 0.98815, -0.14934, -0.03188,
17.78, 1.76, 24.09,0.02639, 0.98805, -0.15112, -0.01490,
17.78, 1.76, 24.10,0.00315, 0.99039, -0.13725, 0.01673,
17.75, 1.76, 24.10,-0.00097, 0.98882, -0.14442, 0.03722,
17.75, 1.75, 24.07,0.01228, 0.98353, -0.16835, 0.06463,
17.75, 1.76, 24.06,0.01624, 0.98583, -0.15221, 0.06865,
17.72, 1.75, 24.05,0.02316, 0.98738, -0.15590, -0.01537,
17.70, 1.76, 24.04,0.00795, 0.98509, -0.14514, -0.09198,
17.76, 1.75, 24.03,0.04325, 0.98601, -0.15382, 0.04747,
17.77, 1.75, 24.03,0.04121, 0.98377, -0.15816, 0.07399,
17.77, 1.75, 24.02,0.03225, 0.97841, -0.17423, 0.10641,
17.77, 1.75, 24.03,0.02320, 0.98293, -0.15870, 0.09012,
17.76, 1.76, 24.03,0.02389, 0.98940, -0.13332, 0.05241,
17.76, 1.75, 24.03,0.02376, 0.98631, -0.15396, 0.05411,
17.76, 1.75, 24.04,0.02604, 0.98459, -0.15381, 0.07904,
17.76, 1.75, 24.04,0.03256, 0.98282, -0.16137, 0.08350,
17.75, 1.75, 24.04,0.02623, 0.98315, -0.16970, 0.06275,
17.74, 1.75, 24.04,0.02233, 0.98237, -0.17648, 0.05748,
17.75, 1.75, 24.03,0.02504, 0.97988, -0.17522, 0.09220,
17.75, 1.75, 24.03,0.02653, 0.97956, -0.16946, 0.10508,
17.75, 1.75, 24.03,0.02588, 0.98092, -0.16287, 0.10293,
17.71, 1.76, 24.06,0.01853, 0.98832, -0.12414, 0.08640,
17.67, 1.74, 24.07,0.02660, 0.97481, -0.19202, 0.11026,
17.66, 1.72, 24.14,0.02627, 0.96686, -0.22318, 0.12117,
17.71, 1.73, 24.27,0.06687, 0.97819, -0.18807, 0.05755,
17.73, 1.74, 24.35,0.06204, 0.97871, -0.18063, 0.07514,
17.75, 1.76, 24.39,0.05239, 0.98573, -0.11626, 0.10985,
17.75, 1.76, 24.37,0.04176, 0.98661, -0.12199, 0.09986,
17.74, 1.77, 24.30,0.02948, 0.99420, -0.07782, 0.06806,
17.72, 1.76, 24.18,0.01031, 0.99667, -0.04523, 0.06705,
17.75, 1.77, 24.07,-0.01295, 0.99747, -0.03726, 0.05913,
17.85, 1.76, 23.97,0.01574, 0.99463, -0.09021, -0.04822,
17.94, 1.73, 23.91,0.00157, 0.98350, -0.16771, -0.06779,
17.96, 1.73, 23.91,0.00521, 0.97965, -0.18733, -0.07192,
17.93, 1.73, 23.93,0.00037, 0.97469, -0.19381, -0.11140,
17.86, 1.74, 23.97,-0.01758, 0.94760, -0.16507, -0.27293,
17.76, 1.76, 24.08,-0.04189, 0.70088, -0.09095, -0.70622,
17.67, 1.75, 24.18,-0.04054, 0.66736, -0.08663, -0.73857,
17.64, 1.75, 24.19,0.06042, 0.98863, -0.08332, -0.10962,
17.63, 1.74, 24.20,0.02844, 0.98988, -0.12572, 0.05943,
17.68, 1.74, 24.17,0.03759, 0.98923, -0.13064, 0.05420,
17.80, 1.75, 24.11,0.04784, 0.99230, -0.11341, 0.01357,
17.90, 1.75, 24.07,0.04777, 0.99242, -0.11180, -0.01808,
17.91, 1.75, 24.07,0.04512, 0.99213, -0.11662, 0.00581,
17.86, 1.75, 24.08,0.03706, 0.98846, -0.13627, 0.05489,
17.71, 1.75, 24.13,0.02965, 0.98648, -0.13730, 0.08445,
17.58, 1.75, 24.15,-0.00011, 0.98552, -0.13851, 0.09784,
17.54, 1.74, 24.14,-0.00287, 0.98058, -0.16777, 0.10153,
17.61, 1.74, 24.12,0.03268, 0.97838, -0.17996, 0.09649,
17.69, 1.75, 24.08,0.02637, 0.98842, -0.14423, 0.03905,
17.76, 1.76, 24.05,0.02418, 0.99186, -0.12378, 0.01737,
17.77, 1.75, 24.04,0.02715, 0.99004, -0.13584, 0.02517,
17.76, 1.75, 24.03,0.04307, 0.98516, -0.16145, 0.03927,
17.81, 1.70, 24.03,0.10160, 0.93459, -0.27228, 0.20516,
17.81, 1.70, 24.03,0.11488, 0.93422, -0.29033, 0.17246,
17.77, 1.70, 24.01,0.05990, 0.95107, -0.29784, 0.05632,
17.75, 1.71, 24.02,0.04172, 0.96083, -0.27227, 0.03046,
17.74, 1.70, 24.02,0.04025, 0.94771, -0.31052, 0.06167,
17.75, 1.72, 24.02,0.03610, 0.96142, -0.23404, 0.13995,
17.73, 1.75, 24.04,0.03226, 0.98276, -0.14331, 0.11229,
17.71, 1.78, 24.05,0.02002, 0.99592, -0.06219, 0.06225,
17.70, 1.78, 24.05,0.01061, 0.99653, -0.06004, 0.05671,
17.70, 1.79, 24.07,0.00405, 0.99504, -0.01846, 0.09766,
17.70, 1.79, 24.07,0.00428, 0.99769, 0.00408, 0.06763,
17.72, 1.80, 24.07,0.02148, 0.99725, 0.02456, 0.06654,
17.74, 1.79, 24.07,0.03232, 0.99688, 0.02350, 0.06802,
17.76, 1.77, 24.07,0.07065, 0.99291, -0.07201, 0.06282,
17.78, 1.74, 24.07,0.08052, 0.98160, -0.14744, 0.09073,
17.78, 1.73, 24.05,0.08681, 0.97635, -0.15321, 0.12543,
17.78, 1.72, 24.04,0.06131, 0.95859, -0.25382, 0.11370,
17.77, 1.72, 24.04,0.04900, 0.96427, -0.23108, 0.11992,
17.76, 1.72, 24.05,0.04342, 0.96680, -0.22342, 0.11614,
17.74, 1.73, 24.05,0.04101, 0.97716, -0.19114, 0.08336,
17.73, 1.75, 24.07,0.02335, 0.98895, -0.13220, 0.06293,
17.72, 1.76, 24.09,0.02926, 0.99291, -0.09322, 0.06766,
17.68, 1.77, 24.10,0.00979, 0.99242, -0.04418, -0.11429,
17.65, 1.78, 24.11,-0.00219, 0.97505, -0.03151, -0.21974,
17.61, 1.78, 24.12,0.00117, 0.95927, -0.02160, -0.28166,
17.59, 1.77, 24.11,-0.01352, 0.96377, -0.05623, -0.26038,
17.61, 1.79, 24.05,0.02510, 0.98497, -0.02317, -0.16930,
17.68, 1.83, 24.01,0.15187, 0.97937, 0.11996, -0.05817,
17.69, 1.84, 24.02,0.13457, 0.97975, 0.13066, -0.07011,
17.67, 1.82, 24.03,0.09552, 0.98747, 0.07825, -0.09829,
17.65, 1.76, 24.04,0.03893, 0.99229, -0.03252, -0.11309,
17.67, 1.74, 24.06,-0.02445, 0.98669, -0.15813, -0.02884,
17.68, 1.74, 24.07,0.00509, 0.98657, -0.16133, -0.02496,
17.70, 1.74, 24.07,0.02054, 0.98931, -0.14414, -0.00787,
17.70, 1.75, 24.07,0.02279, 0.99210, -0.12325, -0.00610,
17.70, 1.76, 24.09,0.03971, 0.99359, -0.09945, -0.03631,
17.70, 1.76, 24.09,0.03698, 0.99410, -0.09718, -0.03104,
17.70, 1.76, 24.10,0.03430, 0.99382, -0.10442, -0.01541,
17.71, 1.75, 24.09,0.03589, 0.99166, -0.12263, 0.01670,
17.72, 1.75, 24.09,0.04024, 0.99051, -0.12515, 0.04012,
17.72, 1.75, 24.10,0.04181, 0.99052, -0.12504, 0.03852,
17.71, 1.76, 24.10,0.03641, 0.99178, -0.12004, 0.02534,
17.61, 1.75, 24.10,0.02621, 0.99195, -0.12248, -0.01865,
17.46, 1.76, 24.09,0.00017, 0.98989, -0.13696, -0.03685,
17.34, 1.75, 24.03,-0.01307, 0.98617, -0.13779, -0.09116,
17.25, 1.74, 23.93,0.00909, 0.97671, -0.14902, -0.15411,
17.16, 1.76, 23.90,0.06274, 0.99326, -0.09729, 0.00526,
16.89, 1.73, 23.96,0.05054, 0.99204, -0.08620, 0.07665,
16.61, 1.77, 23.98,0.00132, 0.99256, -0.10290, -0.06507,
16.35, 1.74, 23.92,0.00814, 0.96745, -0.13784, -0.21205,
16.19, 1.78, 23.91,0.03708, 0.97913, -0.10164, -0.17203,
16.05, 1.77, 23.96,0.05905, 0.99434, -0.08618, -0.01915,
15.91, 1.78, 24.00,0.03113, 0.99700, -0.06016, 0.03742,
15.88, 1.81, 23.99,0.04084, 0.99325, 0.06597, 0.08618,
15.89, 1.82, 23.98,0.04287, 0.99166, 0.07923, 0.09222,
15.90, 1.78, 24.00,0.04960, 0.99198, -0.08849, 0.07535,
15.93, 1.76, 24.00,-0.02990, 0.97935, -0.16079, 0.11882,
16.00, 1.77, 23.99,0.02539, 0.96390, -0.14735, 0.22030,
16.15, 1.75, 24.00,0.08317, 0.93494, -0.13592, 0.31701,
16.28, 1.75, 23.99,0.10012, 0.89017, -0.13806, 0.42252,
16.40, 1.73, 23.92,0.10098, 0.85198, -0.14185, 0.49378,
16.51, 1.75, 23.82,-0.08614, -0.83961, 0.13919, -0.51794,
16.62, 1.75, 23.79,0.09902, 0.85652, -0.15645, 0.48175,
16.70, 1.76, 23.79,0.10352, 0.87885, -0.14181, 0.44362,
16.75, 1.76, 23.81,0.10775, 0.88586, -0.13480, 0.43067,
16.76, 1.75, 23.82,0.14234, 0.88592, -0.14162, 0.41813,
16.75, 1.75, 23.83,0.13082, 0.89607, -0.13233, 0.40304,
16.74, 1.76, 23.83,0.13094, 0.90434, -0.12008, 0.38809,
16.72, 1.76, 23.82,0.14692, 0.93360, -0.11951, 0.30417,
16.72, 1.76, 23.82,0.14903, 0.93780, -0.11742, 0.29074,
16.72, 1.75, 23.81,0.14672, 0.93575, -0.12554, 0.29510,
16.72, 1.76, 23.80,0.15282, 0.93931, -0.11378, 0.28530,
16.72, 1.76, 23.81,0.14532, 0.94471, -0.11132, 0.27207,
16.72, 1.77, 23.81,0.14223, 0.94895, -0.08937, 0.26696,
16.71, 1.77, 23.81,0.12956, 0.95570, -0.07470, 0.25350,
16.70, 1.77, 23.80,0.12528, 0.95576, -0.07205, 0.25619,
16.70, 1.78, 23.81,0.12304, 0.95720, -0.06165, 0.25462,
16.70, 1.77, 23.80,0.11892, 0.95645, -0.07147, 0.25680,
16.70, 1.77, 23.80,0.11875, 0.95671, -0.07903, 0.25370,
16.69, 1.77, 23.80,0.11785, 0.96075, -0.07034, 0.24110,
